SpoolID,Start Date,Processing Time in Days,Finish Date,Due Date,Processing Time,Required Resources,8,Processing time in days = Processign time/8,,,,,Required resources = random number between 2 and 4 inclusive
631016009,4/7/2020,2.794244,4/9/2020,4/19/2020,22.353952,4,,,,,,,
631016010,4/7/2020,2.613734,4/9/2020,4/19/2020,20.909872,4,,,,,,,
631016011,5/15/2020,2.216333,5/17/2020,6/8/2020,17.730664,3,,,,,,,
631016012,3/19/2020,5.259483125,3/24/2020,4/27/2020,42.075865,3,,,,,,,
631016013,3/19/2020,5.259483125,3/24/2020,5/4/2020,42.075865,4,,,,,,,
631016014,5/8/2020,1.394865625,5/9/2020,5/19/2020,11.158925,2,,,,,,,
631016015,3/19/2020,3.259483125,3/22/2020,4/16/2020,26.075865,2,,,,,,,
631016016,5/8/2020,1.36265125,5/9/2020,5/22/2020,10.90121,3,,,,,,,
631016017,5/8/2020,1.394865625,5/9/2020,5/19/2020,11.158925,3,,,,,,,
631016018,3/19/2020,4.1895355,3/23/2020,5/6/2020,33.516284,2,,,,,,,
631016019,5/15/2020,2.217088675,5/17/2020,6/29/2020,17.7367094,2,,,,,,,
631016020,3/19/2020,5.259483125,3/24/2020,4/27/2020,42.075865,4,,,,,,,
631016021,3/19/2020,2.270765,3/21/2020,4/1/2020,18.16612,3,,,,,,,
631016022,5/15/2020,1.4061475,5/16/2020,6/5/2020,11.24918,3,,,,,,,
631016023,3/19/2020,5.270765,3/24/2020,4/27/2020,42.16612,3,,,,,,,
631016024,5/15/2020,1.357992917,5/16/2020,6/12/2020,10.86394333,4,,,,,,,
631016025,5/15/2020,1.394865625,5/16/2020,6/4/2020,11.158925,2,,,,,,,
631016026,2/4/2020,8.33845625,2/12/2020,3/4/2020,66.70765,4,,,,,,,
631016027,3/26/2020,1.097825,3/27/2020,5/19/2020,8.7826,4,,,,,,,
631016028,4/4/2020,10.25948313,4/14/2020,5/22/2020,82.075865,4,,,,,,,
631016029,4/4/2020,8.259483125,4/12/2020,5/22/2020,66.075865,2,,,,,,,
631016030,5/21/2020,8.394865625,5/29/2020,7/8/2020,67.158925,3,,,,,,,
631016031,4/4/2020,8.259483125,4/12/2020,5/22/2020,66.075865,3,,,,,,,
631016032,5/21/2020,1.37662625,5/22/2020,7/13/2020,11.01301,3,,,,,,,
631016033,5/21/2020,3.394865625,5/24/2020,6/30/2020,27.158925,4,,,,,,,
631016034,3/26/2020,6.379071,4/1/2020,5/2/2020,51.032568,4,,,,,,,
631016035,3/26/2020,3.469326,3/29/2020,4/28/2020,27.754608,4,,,,,,,
631016036,3/26/2020,1.109936667,3/27/2020,5/2/2020,8.879493333,3,,,,,,,
631016037,4/4/2020,10.33619988,4/14/2020,4/18/2020,82.689599,2,,,,,,,
631016038,4/16/2020,1.569734688,4/17/2020,5/8/2020,12.5578775,3,,,,,,,
631016039,4/16/2020,1.569734688,4/17/2020,5/8/2020,12.5578775,3,,,,,,,
631016040,4/16/2020,1.169228125,4/17/2020,4/30/2020,9.353825,4,,,,,,,
631016041,2/4/2020,2.282046875,2/6/2020,5/3/2020,18.256375,3,,,,,,,
631016042,3/26/2020,3.592298438,3/29/2020,4/17/2020,28.7383875,2,,,,,,,
631016043,4/27/2020,1.12228125,4/28/2020,5/8/2020,8.97825,3,,,,,,,
631016044,3/26/2020,10.08461406,4/5/2020,4/24/2020,80.6769125,4,,,,,,,
631016045,3/26/2020,1.064052083,3/27/2020,5/25/2020,8.512416667,3,,,,,,,
631016046,3/26/2020,2.11281875,3/28/2020,4/2/2020,16.90255,4,,,,,,,
631016047,3/26/2020,3.2797905,3/29/2020,4/15/2020,26.238324,4,,,,,,,
631016048,2/4/2020,2.349738125,2/6/2020,3/13/2020,18.797905,3,,,,,,,
631016049,4/16/2020,3.33845625,4/19/2020,6/5/2020,26.70765,4,,,,,,,
631016050,4/28/2020,2.11281875,4/30/2020,5/11/2020,16.90255,2,,,,,,,
631016051,3/26/2020,1.1353825,3/27/2020,4/6/2020,9.08306,3,,,,,,,
631016052,3/26/2020,1.20307375,3/27/2020,4/7/2020,9.62459,2,,,,,,,
631016053,4/7/2020,3.649836,4/10/2020,5/7/2020,29.198688,3,,,,,,,
631016054,4/7/2020,3.674656125,4/10/2020,4/27/2020,29.397249,2,,,,,,,
631016055,4/7/2020,16.62501588,4/23/2020,5/7/2020,133.000127,3,,,,,,,
631016056,4/7/2020,4.137213,4/11/2020,4/27/2020,33.097704,2,,,,,,,
631016057,2/4/2020,2.169228125,2/6/2020,2/25/2020,17.353825,4,,,,,,,
631016058,4/30/2020,3.114944375,5/3/2020,5/11/2020,24.919555,2,,,,,,,
631016059,4/27/2020,2.109121458,4/29/2020,5/11/2020,16.87297167,3,,,,,,,
631016060,4/30/2020,2.0712725,5/2/2020,5/11/2020,16.57018,3,,,,,,,
631016061,4/27/2020,2.100387083,4/29/2020,5/11/2020,16.80309667,3,,,,,,,
631016062,4/27/2020,1.1895355,4/28/2020,5/11/2020,9.516284,2,,,,,,,
631016063,3/26/2020,23.28204688,4/18/2020,5/1/2020,186.256375,4,,,,,,,
631016064,3/26/2020,1.119587875,3/27/2020,5/7/2020,8.956703,3,,,,,,,
631016065,3/26/2020,1.17599725,3/27/2020,5/7/2020,9.407978,4,,,,,,,
631016066,5/21/2020,7.901196175,5/28/2020,7/6/2020,63.2095694,4,,,,,,,
631016067,4/7/2020,1.270765,4/8/2020,5/1/2020,10.16612,4,,,,,,,
631016068,9/14/2020,15.4603005,9/29/2020,10/16/2020,123.682404,3,,,,,,,
631016069,9/4/2020,1.169228125,9/5/2020,10/14/2020,9.353825,4,,,,,,,
631017001,4/18/2020,1.710758125,4/19/2020,4/30/2020,13.686065,3,,,,,,,
631017002,4/7/2020,3.324918,4/10/2020,4/18/2020,26.599344,2,,,,,,,
631017003,5/19/2020,2.972497625,5/21/2020,6/19/2020,23.779981,2,,,,,,,
631017004,5/8/2020,4.4404698,5/12/2020,5/29/2020,35.5237584,2,,,,,,,
631017005,4/7/2020,4.017625125,4/11/2020,4/20/2020,32.141001,4,,,,,,,
631017006,2/4/2020,6.54153,2/10/2020,3/4/2020,52.33224,4,,,,,,,
631017007,4/7/2020,1.794244,4/8/2020,4/21/2020,14.353952,2,,,,,,,
631017008,4/7/2020,2.794244,4/9/2020,4/19/2020,22.353952,4,,,,,,,
631017009,4/7/2020,2.877304,4/9/2020,6/5/2020,23.018432,3,,,,,,,
631017010,5/8/2020,1.202358,5/9/2020,6/18/2020,9.618864,2,,,,,,,
631017011,4/4/2020,5.259483125,4/9/2020,5/22/2020,42.075865,3,,,,,,,
631017012,4/4/2020,5.259483125,4/9/2020,5/22/2020,42.075865,4,,,,,,,
631017013,5/8/2020,2.394865625,5/10/2020,6/12/2020,19.158925,4,,,,,,,
631017014,4/4/2020,5.259483125,4/9/2020,5/22/2020,42.075865,3,,,,,,,
631017015,5/8/2020,2.450623488,5/10/2020,6/18/2020,19.6049879,3,,,,,,,
631017016,5/8/2020,2.394865625,5/10/2020,6/2/2020,19.158925,2,,,,,,,
631017017,4/4/2020,1.20307375,4/5/2020,6/2/2020,9.62459,2,,,,,,,
631017018,4/4/2020,6.259483125,4/10/2020,5/22/2020,50.075865,3,,,,,,,
631017019,4/4/2020,6.259483125,4/10/2020,5/22/2020,50.075865,2,,,,,,,
631017020,5/21/2020,2.439993125,5/23/2020,6/30/2020,19.519945,4,,,,,,,
631017021,4/4/2020,6.259483125,4/10/2020,5/22/2020,50.075865,2,,,,,,,
631017022,5/21/2020,10.36693692,5/31/2020,7/8/2020,82.93549533,2,,,,,,,
631017023,5/21/2020,1.259483125,5/22/2020,6/24/2020,10.075865,4,,,,,,,
631017024,2/4/2020,1.33845625,2/5/2020,3/4/2020,10.70765,2,,,,,,,
631017025,3/26/2020,1.716399063,3/27/2020,4/19/2020,13.7311925,4,,,,,,,
631017026,2/4/2020,1.169228125,2/5/2020,2/25/2020,9.353825,3,,,,,,,
631017027,4/17/2020,2.236919375,4/19/2020,4/21/2020,17.895355,2,,,,,,,
631017028,2/4/2020,7.069875,2/11/2020,3/9/2020,56.559,3,,,,,,,
631017029,4/18/2020,2.569734688,4/20/2020,5/4/2020,20.5578775,2,,,,,,,
631017030,4/27/2020,2.569734688,4/29/2020,5/21/2020,20.5578775,3,,,,,,,
631017031,4/18/2020,3.132274375,4/21/2020,5/7/2020,25.058195,3,,,,,,,
631017032,3/26/2020,4.958959375,3/30/2020,4/14/2020,39.671675,3,,,,,,,
631017033,3/26/2020,3.958959375,3/29/2020,4/14/2020,31.671675,4,,,,,,,
631017034,4/30/2020,2.01536875,5/2/2020,5/8/2020,16.12295,4,,,,,,,
631017038,5/15/2020,2.197432813,5/17/2020,6/22/2020,17.5794625,3,,,,,,,
631017039,2/4/2020,42.02911458,3/17/2020,6/5/2020,336.2329167,4,,,,,,,
631017040,3/26/2020,1.253842188,3/27/2020,5/20/2020,10.0307375,2,,,,,,,
631017041,4/27/2020,1.069875,4/28/2020,5/21/2020,8.559,2,,,,,,,
631017042,4/4/2020,12.069875,4/16/2020,5/7/2020,96.559,3,,,,,,,
631017043,2/4/2020,7.33845625,2/11/2020,3/17/2020,58.70765,3,,,,,,,
631017044,2/4/2020,14.34973813,2/18/2020,3/17/2020,114.797905,3,,,,,,,
631017045,3/26/2020,8.2256375,4/3/2020,4/14/2020,65.8051,2,,,,,,,
631017046,2/4/2020,2.270765,2/6/2020,3/3/2020,18.16612,4,,,,,,,
631017047,4/18/2020,4.106675833,4/22/2020,5/10/2020,32.85340667,4,,,,,,,
631017048,4/4/2020,2.253842188,4/6/2020,4/16/2020,18.0307375,4,,,,,,,
631017049,4/30/2020,3.098989583,5/3/2020,5/11/2020,24.79191667,2,,,,,,,
631017050,4/27/2020,3.476659219,4/30/2020,5/11/2020,27.81327375,4,,,,,,,
631017051,4/30/2020,1.102483333,5/1/2020,5/11/2020,8.819866667,3,,,,,,,
631017052,5/19/2020,1.104928958,5/20/2020,5/28/2020,8.839431667,3,,,,,,,
631017053,4/21/2020,1.423070313,4/22/2020,6/12/2020,11.3845625,3,,,,,,,
631017054,4/27/2020,1.310251563,4/28/2020,5/15/2020,10.4820125,2,,,,,,,
631017055,3/26/2020,22.33845625,4/17/2020,5/1/2020,178.70765,3,,,,,,,
631017056,4/4/2020,4.2256375,4/8/2020,5/7/2020,33.8051,2,,,,,,,
631017057,4/4/2020,4.084614063,4/8/2020,4/19/2020,32.6769125,3,,,,,,,
631017059,3/26/2020,1.056409375,3/27/2020,4/1/2020,8.451275,3,,,,,,,
631017060,4/27/2020,1.344097188,4/28/2020,5/4/2020,10.7527775,4,,,,,,,
631017061,3/26/2020,2.11281875,3/28/2020,4/2/2020,16.90255,2,,,,,,,
631017062,4/4/2020,2.4061475,4/6/2020,4/20/2020,19.24918,4,,,,,,,
631017063,4/4/2020,9.33845625,4/13/2020,4/29/2020,74.70765,2,,,,,,,
631017064,4/4/2020,2.17599725,4/6/2020,5/8/2020,17.407978,3,,,,,,,
631017065,4/4/2020,14.39486563,4/18/2020,4/30/2020,115.158925,3,,,,,,,
631017066,5/21/2020,7.833504925,5/28/2020,6/30/2020,62.6680394,4,,,,,,,
631017067,4/18/2020,1.0559,4/19/2020,5/1/2020,8.4472,4,,,,,,,
631017068,4/18/2020,1.25155,4/19/2020,5/10/2020,10.0124,4,,,,,,,
631017069,5/8/2020,9.652092375,5/17/2020,6/2/2020,77.216739,3,,,,,,,
631017070,4/18/2020,4.236919375,4/22/2020,5/4/2020,33.895355,4,,,,,,,
631017071,4/18/2020,4.236919375,4/22/2020,5/4/2020,33.895355,2,,,,,,,
631017072,4/18/2020,2.56409375,4/20/2020,5/6/2020,20.51275,2,,,,,,,
631017073,9/4/2020,2.2797905,9/6/2020,10/14/2020,18.238324,2,,,,,,,
631017074,8/20/2020,2.421942125,8/22/2020,9/8/2020,19.375537,4,,,,,,,
631018001,4/3/2020,2.088508333,4/5/2020,4/30/2020,16.70806667,4,,,,,,,
631018002,4/3/2020,6.259483125,4/9/2020,4/30/2020,50.075865,3,,,,,,,
631018003,4/3/2020,1.270765,4/4/2020,5/11/2020,10.16612,3,,,,,,,
631018004,3/26/2020,1.069875,3/27/2020,6/2/2020,8.559,4,,,,,,,
631018005,4/3/2020,6.54153,4/9/2020,4/29/2020,52.33224,3,,,,,,,
631018006,4/3/2020,1.3354,4/4/2020,4/27/2020,10.6832,3,,,,,,,
631018007,4/3/2020,2.1353825,4/5/2020,5/2/2020,17.08306,4,,,,,,,
631018008,6/9/2020,4.86193525,6/13/2020,7/8/2020,38.895482,2,,,,,,,
631018009,4/3/2020,1.516709875,4/4/2020,5/7/2020,12.133679,2,,,,,,,
631018010,4/3/2020,19.324918,4/22/2020,5/7/2020,154.599344,2,,,,,,,
631018011,6/16/2020,1.2892825,6/17/2020,7/14/2020,10.31426,2,,,,,,,
631019001,2/4/2020,1.354033333,2/5/2020,3/30/2020,10.83226667,4,,,,,,,
631019002,4/3/2020,10.353825,4/13/2020,4/29/2020,82.8306,3,,,,,,,
631019003,4/3/2020,20.06796769,4/23/2020,5/14/2020,160.5437415,4,,,,,,,
631019004,4/3/2020,10.54153,4/13/2020,4/30/2020,84.33224,2,,,,,,,
631019005,4/3/2020,3.067967688,4/6/2020,5/5/2020,24.5437415,3,,,,,,,
631019006,6/3/2020,7.687802917,6/10/2020,7/8/2020,61.50242333,2,,,,,,,
631019007,6/3/2020,2.794244,6/5/2020,6/24/2020,22.353952,2,,,,,,,
631019008,6/3/2020,15.44408,6/18/2020,7/9/2020,123.55264,4,,,,,,,
631019009,4/3/2020,2.54153,4/5/2020,4/22/2020,20.33224,4,,,,,,,
631019010,4/4/2020,2.856996625,4/6/2020,5/14/2020,22.855973,2,,,,,,,
631019011,6/3/2020,2.234663,6/5/2020,6/19/2020,17.877304,3,,,,,,,
631019012,4/16/2020,2.08306,4/18/2020,4/28/2020,16.66448,4,,,,,,,
631019013,4/4/2020,3.862637563,4/7/2020,5/10/2020,30.9011005,4,,,,,,,
631019014,4/16/2020,2.54153,4/18/2020,5/2/2020,20.33224,2,,,,,,,
631019015,4/4/2020,8.862637563,4/12/2020,5/7/2020,70.9011005,2,,,,,,,
631019016,6/3/2020,2.43043,6/5/2020,6/22/2020,19.44344,3,,,,,,,
631019017,7/14/2020,1.2256375,7/15/2020,7/17/2020,9.8051,4,,,,,,,
631019018,4/18/2020,2.885627188,4/20/2020,5/10/2020,23.0850175,4,,,,,,,
631019019,4/18/2020,2.72204,4/20/2020,5/5/2020,21.77632,2,,,,,,,
631019020,4/18/2020,1.885627188,4/19/2020,5/10/2020,15.0850175,2,,,,,,,
631019021,4/18/2020,2.885627188,4/20/2020,5/8/2020,23.0850175,2,,,,,,,
631019022,2/4/2020,1.54153,2/5/2020,2/14/2020,12.33224,4,,,,,,,
631019023,2/4/2020,2.18051,2/6/2020,2/14/2020,17.44408,4,,,,,,,
631019024,4/8/2020,7.117622917,4/15/2020,5/11/2020,56.94098333,2,,,,,,,
631019025,4/18/2020,4.54153,4/22/2020,5/5/2020,36.33224,3,,,,,,,
631019026,4/8/2020,11.08967292,4/19/2020,5/11/2020,88.71738333,2,,,,,,,
631019027,4/18/2020,1.705117188,4/19/2020,4/29/2020,13.6409375,4,,,,,,,
631019028,4/7/2020,3.111264688,4/10/2020,5/2/2020,24.8901175,4,,,,,,,
631019029,4/7/2020,3.004086875,4/10/2020,5/2/2020,24.032695,2,,,,,,,
631019030,3/6/2020,2.838243313,3/8/2020,5/10/2020,22.7059465,3,,,,,,,
631019031,4/18/2020,1.093166667,4/19/2020,5/5/2020,8.745333333,2,,,,,,,
631019032,2/21/2020,3.838243313,2/24/2020,5/10/2020,30.7059465,3,,,,,,,
631019033,2/21/2020,1.270765,2/22/2020,3/12/2020,10.16612,2,,,,,,,
631019034,4/23/2020,2.071778125,4/25/2020,5/12/2020,16.574225,2,,,,,,,
631019035,2/4/2020,1.270765,2/5/2020,3/16/2020,10.16612,3,,,,,,,
631019036,2/4/2020,6.054153,2/10/2020,2/21/2020,48.433224,3,,,,,,,
631019037,3/6/2020,1.5866575,3/7/2020,5/6/2020,12.69326,2,,,,,,,
631019038,3/4/2020,2.075697917,3/6/2020,4/9/2020,16.60558333,2,,,,,,,
631019039,3/4/2020,1.298969688,3/5/2020,3/30/2020,10.3917575,3,,,,,,,
631019040,3/4/2020,1.06769125,3/5/2020,3/27/2020,8.54153,2,,,,,,,
631019041,3/4/2020,2.121116667,3/6/2020,5/11/2020,16.96893333,4,,,,,,,
631019042,4/18/2020,1.298969688,4/19/2020,6/26/2020,10.3917575,4,,,,,,,
631019043,4/18/2020,1.298969688,4/19/2020,6/1/2020,10.3917575,4,,,,,,,
631019044,3/4/2020,3.18051,3/7/2020,5/19/2020,25.44408,4,,,,,,,
631019045,3/4/2020,6.603580313,3/10/2020,4/1/2020,52.8286425,2,,,,,,,
631019046,3/26/2020,1.20307375,3/27/2020,4/9/2020,9.62459,4,,,,,,,
631019047,2/21/2020,1.20307375,2/22/2020,5/2/2020,9.62459,4,,,,,,,
631019048,5/23/2020,1.930754688,5/24/2020,6/24/2020,15.4460375,4,,,,,,,
631019049,5/23/2020,1.930754688,5/24/2020,6/10/2020,15.4460375,4,,,,,,,
631019050,5/23/2020,1.643781667,5/24/2020,7/2/2020,13.15025333,2,,,,,,,
631019051,4/16/2020,3.08306,4/19/2020,4/30/2020,24.66448,2,,,,,,,
631019052,4/24/2020,6.547447375,4/30/2020,5/28/2020,52.379579,2,,,,,,,
631019053,4/16/2020,4.597939375,4/20/2020,5/9/2020,36.783515,4,,,,,,,
631019054,2/13/2020,5.12184425,2/18/2020,3/4/2020,40.974754,3,,,,,,,
631019055,2/13/2020,5.12184425,2/18/2020,3/4/2020,40.974754,3,,,,,,,
631019056,3/6/2020,1.064052083,3/7/2020,5/20/2020,8.512416667,4,,,,,,,
631019057,3/3/2020,2.310251563,3/5/2020,4/24/2020,18.4820125,3,,,,,,,
631019058,4/3/2020,1.3256175,4/4/2020,5/1/2020,10.60494,4,,,,,,,
631019059,4/3/2020,14.78409031,4/17/2020,4/27/2020,118.2727225,4,,,,,,,
631019060,4/4/2020,2.294639583,4/6/2020,4/24/2020,18.35711667,4,,,,,,,
631019061,4/4/2020,14.85699663,4/18/2020,5/14/2020,118.855973,3,,,,,,,
631019062,4/3/2020,3.764911125,4/6/2020,5/5/2020,30.119289,2,,,,,,,
631019063,4/3/2020,14.78409031,4/17/2020,4/27/2020,118.2727225,3,,,,,,,
631019064,2/8/2020,2.1118,2/10/2020,3/4/2020,16.8944,4,,,,,,,
631019065,4/3/2020,2.272046667,4/5/2020,5/20/2020,18.17637333,2,,,,,,,
631019066,4/3/2020,9.825407375,4/12/2020,5/13/2020,78.603259,2,,,,,,,
631019067,6/5/2020,2.469326,6/7/2020,6/22/2020,19.754608,4,,,,,,,
631019068,6/1/2020,1.138585417,6/2/2020,6/29/2020,9.108683333,3,,,,,,,
631019069,2/21/2020,4.0379325,2/25/2020,4/2/2020,32.30346,3,,,,,,,
631019070,2/21/2020,1.17119375,2/22/2020,5/8/2020,9.36955,2,,,,,,,
631019071,6/1/2020,2.17599725,6/3/2020,7/9/2020,17.407978,2,,,,,,,
631019072,6/1/2020,4.089672917,6/5/2020,6/18/2020,32.71738333,3,,,,,,,
631019073,2/21/2020,1.276405938,2/22/2020,4/7/2020,10.2112475,4,,,,,,,
631019074,2/21/2020,1.081520833,2/22/2020,3/23/2020,8.652166667,3,,,,,,,
631019075,3/4/2020,4.233108938,3/8/2020,3/28/2020,33.8648715,3,,,,,,,
631019076,3/4/2020,3.815253688,3/7/2020,3/26/2020,30.5220295,4,,,,,,,
631019077,2/13/2020,3.324918,2/16/2020,3/4/2020,26.599344,2,,,,,,,
631019078,6/3/2020,3.046583333,6/6/2020,7/7/2020,24.37266667,2,,,,,,,
631019079,3/3/2020,2.5866575,3/5/2020,6/8/2020,20.69326,2,,,,,,,
631019080,6/17/2020,1.13975,6/18/2020,9/15/2020,9.118,4,,,,,,,
631019082,3/6/2020,13.16922813,3/19/2020,4/14/2020,105.353825,3,,,,,,,
631019083,2/21/2020,1.764911125,2/22/2020,4/3/2020,14.119289,3,,,,,,,
631019084,6/1/2020,4.643066875,6/5/2020,6/23/2020,37.144535,3,,,,,,,
631019086,3/4/2020,8.282046875,3/12/2020,7/14/2020,66.256375,3,,,,,,,
631019087,3/4/2020,2.290420863,3/6/2020,4/7/2020,18.3233669,4,,,,,,,
631019088,3/4/2020,13.974754,3/17/2020,4/30/2020,111.798032,4,,,,,,,
631019089,2/21/2020,6.127059313,2/27/2020,3/28/2020,49.0164745,4,,,,,,,
631019090,3/26/2020,7.324918,4/2/2020,6/1/2020,58.599344,4,,,,,,,
631019091,2/21/2020,14.05822917,3/6/2020,3/23/2020,112.4658333,2,,,,,,,
631019092,5/9/2020,8.614862188,5/17/2020,6/4/2020,68.9188975,2,,,,,,,
631019093,2/4/2020,1.270765,2/5/2020,4/16/2020,10.16612,4,,,,,,,
631019094,5/9/2020,2.614862188,5/11/2020,5/28/2020,20.9188975,4,,,,,,,
631019095,2/21/2020,12.270765,3/4/2020,3/29/2020,98.16612,4,,,,,,,
631019096,2/21/2020,1.502043438,2/22/2020,3/30/2020,12.0163475,3,,,,,,,
631019097,5/9/2020,1.270765,5/10/2020,5/28/2020,10.16612,3,,,,,,,
631019098,2/21/2020,3.502043438,2/24/2020,4/1/2020,28.0163475,2,,,,,,,
631019099,5/9/2020,1.270765,5/10/2020,5/28/2020,10.16612,3,,,,,,,
631019100,2/21/2020,1.502043438,2/22/2020,4/16/2020,12.0163475,4,,,,,,,
631019101,2/21/2020,7.20307375,2/28/2020,4/14/2020,57.62459,4,,,,,,,
631019102,3/4/2020,1.064052083,3/5/2020,4/4/2020,8.512416667,4,,,,,,,
631019103,2/21/2020,1.366660938,2/22/2020,4/16/2020,10.9332875,2,,,,,,,
631019104,2/21/2020,4.20307375,2/25/2020,5/5/2020,33.62459,4,,,,,,,
631019105,3/4/2020,6.064052083,3/10/2020,4/2/2020,48.51241667,3,,,,,,,
631019106,2/21/2020,4.270765,2/25/2020,4/1/2020,34.16612,2,,,,,,,
631019107,3/4/2020,8.18051,3/12/2020,6/2/2020,65.44408,2,,,,,,,
631019108,3/4/2020,2.197432813,3/6/2020,3/24/2020,17.5794625,4,,,,,,,
631019109,3/4/2020,4.270765,3/8/2020,4/13/2020,34.16612,2,,,,,,,
631019110,3/4/2020,4.18051,3/8/2020,3/28/2020,33.44408,2,,,,,,,
631019111,3/6/2020,1.197432813,3/7/2020,4/1/2020,9.5794625,4,,,,,,,
631019112,3/4/2020,2.1677,3/6/2020,4/13/2020,17.3416,2,,,,,,,
631019113,3/4/2020,49.18051,4/22/2020,5/5/2020,393.44408,2,,,,,,,
631019114,4/27/2020,2.377942813,4/29/2020,5/8/2020,19.0235425,3,,,,,,,
631019115,3/4/2020,9.298969688,3/13/2020,3/30/2020,74.3917575,3,,,,,,,
631019116,3/4/2020,9.671271563,3/13/2020,6/26/2020,77.3701725,3,,,,,,,
631019117,3/26/2020,3.20307375,3/29/2020,4/20/2020,25.62459,4,,,,,,,
631019118,3/4/2020,1.20307375,3/5/2020,3/23/2020,9.62459,4,,,,,,,
631019121,3/26/2020,2.423070313,3/28/2020,5/1/2020,19.3845625,2,,,,,,,
631019122,3/3/2020,24.14102344,3/27/2020,4/18/2020,193.1281875,2,,,,,,,
631019123,3/3/2020,1.394865625,3/4/2020,4/7/2020,11.158925,3,,,,,,,
631019124,4/3/2020,18.56973469,4/21/2020,5/2/2020,148.5578775,4,,,,,,,
631019125,4/3/2020,2.10562375,4/5/2020,5/11/2020,16.84499,3,,,,,,,
631019126,5/1/2020,1.710758125,5/2/2020,5/20/2020,13.686065,3,,,,,,,
631019127,5/1/2020,9.032291563,5/10/2020,6/4/2020,72.2583325,4,,,,,,,
631019128,5/1/2020,2.43054175,5/3/2020,5/19/2020,19.444334,4,,,,,,,
631019130,6/1/2020,4.141023438,6/5/2020,6/24/2020,33.1281875,3,,,,,,,
631019131,3/6/2020,1.197432813,3/7/2020,4/1/2020,9.5794625,3,,,,,,,
631019132,3/6/2020,23.02820469,3/29/2020,5/2/2020,184.2256375,3,,,,,,,
631019133,3/6/2020,14.02820469,3/20/2020,4/20/2020,112.2256375,4,,,,,,,
631019134,3/6/2020,24.28204688,3/30/2020,4/29/2020,194.256375,4,,,,,,,
631019135,3/6/2020,1.084614063,3/7/2020,4/1/2020,8.6769125,4,,,,,,,
631019136,3/6/2020,1.197432813,3/7/2020,5/6/2020,9.5794625,4,,,,,,,
631019137,3/6/2020,23.02820469,3/29/2020,5/2/2020,184.2256375,2,,,,,,,
631019138,3/6/2020,14.02820469,3/20/2020,4/20/2020,112.2256375,3,,,,,,,
631019139,3/6/2020,9.282046875,3/15/2020,4/1/2020,74.256375,2,,,,,,,
631019140,3/6/2020,1.084614063,3/7/2020,4/1/2020,8.6769125,2,,,,,,,
631019141,3/6/2020,1.141023438,3/7/2020,4/1/2020,9.1281875,3,,,,,,,
631019142,3/6/2020,16.02820469,3/22/2020,5/2/2020,128.2256375,4,,,,,,,
631019143,3/6/2020,19.08461406,3/25/2020,5/21/2020,152.6769125,3,,,,,,,
631019144,6/1/2020,1.075697917,6/2/2020,7/13/2020,8.605583333,3,,,,,,,
631019145,3/6/2020,2.056409375,3/8/2020,5/5/2020,16.451275,3,,,,,,,
631019148,6/3/2020,2.046466875,6/5/2020,7/8/2020,16.371735,4,,,,,,,
631019149,6/3/2020,30.2256375,7/3/2020,8/10/2020,241.8051,2,,,,,,,
631019150,6/3/2020,4.2256375,6/7/2020,7/15/2020,33.8051,4,,,,,,,
631019151,4/18/2020,2.377942813,4/20/2020,5/5/2020,19.0235425,2,,,,,,,
631019152,3/6/2020,1.603580313,3/7/2020,4/18/2020,12.8286425,3,,,,,,,
631019153,3/6/2020,2.270765,3/8/2020,4/1/2020,18.16612,3,,,,,,,
631019154,3/6/2020,7.041925,3/13/2020,3/25/2020,56.3354,2,,,,,,,
631019155,3/4/2020,4.27710825,3/8/2020,4/3/2020,34.216866,4,,,,,,,
631019156,4/7/2020,3.27710825,4/10/2020,4/30/2020,26.216866,4,,,,,,,
631019157,3/4/2020,5.433224,3/9/2020,4/21/2020,43.465792,3,,,,,,,
631019158,3/4/2020,1.433224,3/5/2020,4/21/2020,11.465792,4,,,,,,,
631019160,3/3/2020,8.456013388,3/11/2020,5/4/2020,67.6481071,3,,,,,,,
631019162,3/3/2020,3.507684375,3/6/2020,4/1/2020,28.061475,3,,,,,,,
631019163,3/3/2020,1.54153,3/4/2020,6/18/2020,12.33224,2,,,,,,,
631019164,3/3/2020,3.456013388,3/6/2020,4/1/2020,27.6481071,2,,,,,,,
631019166,3/3/2020,3.507684375,3/6/2020,4/1/2020,28.061475,3,,,,,,,
631019167,3/3/2020,1.1353825,3/4/2020,4/19/2020,9.08306,2,,,,,,,
631019168,6/3/2020,1.197432813,6/4/2020,6/19/2020,9.5794625,4,,,,,,,
631019169,3/3/2020,1.524607188,3/4/2020,3/24/2020,12.1968575,3,,,,,,,
631019170,3/3/2020,2.1353825,3/5/2020,3/27/2020,17.08306,3,,,,,,,
631019171,3/3/2020,3.20307375,3/6/2020,4/13/2020,25.62459,2,,,,,,,
631019172,3/4/2020,4.487377,3/8/2020,3/31/2020,35.899016,4,,,,,,,
631019173,3/4/2020,2.03158925,3/6/2020,5/22/2020,16.252714,3,,,,,,,
631019175,6/3/2020,1.33845625,6/4/2020,6/17/2020,10.70765,2,,,,,,,
631019177,4/3/2020,4.07135225,4/7/2020,5/5/2020,32.570818,4,,,,,,,
631019178,4/16/2020,5.184596875,4/21/2020,5/4/2020,41.476775,2,,,,,,,
